Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
LOG4J2-908,8,2.0-beta6,972,206,No
LOG4J2-908,7,2.0-beta5,987,206,No
LOG4J2-908,6,2.0-beta4,1077,206,No
LOG4J2-908,5,2.0-beta3,1147,206,No
LOG4J2-908,4,2.0-beta2,1178,206,No
LOG4J2-908,3,2.0-beta1,1198,206,No
LOG4J2-908,2,2.0-alpha2,1227,206,No
LOG4J2-908,1,2.0-alpha1,1245,206,No
LOG4J2-903,18,2.2,0,0,No
LOG4J2-903,17,2.1,31,55,Yes
LOG4J2-903,16,2.0.2,98,421,No
LOG4J2-903,15,2.0.1,110,501,No
LOG4J2-903,14,2.0,134,623,No
LOG4J2-903,13,2.0-rc2,152,699,No
LOG4J2-903,12,2.0-rc1,280,959,No
LOG4J2-903,11,2.0-beta9,428,1296,No
LOG4J2-903,10,2.0-beta8,501,1690,No
LOG4J2-903,9,2.0-beta7,537,1786,No
LOG4J2-903,8,2.0-beta6,567,1876,No
LOG4J2-903,7,2.0-beta5,582,1951,No
LOG4J2-903,6,2.0-beta4,672,2083,No
LOG4J2-903,5,2.0-beta3,742,2214,No
LOG4J2-903,4,2.0-beta2,773,2275,No
LOG4J2-903,3,2.0-beta1,793,2344,No
LOG4J2-903,2,2.0-alpha2,822,2411,No
LOG4J2-903,1,2.0-alpha1,840,2433,No
LOG4J2-901,18,2.2,0,0,No
LOG4J2-901,17,2.1,37,45,Yes
LOG4J2-901,16,2.0.2,104,303,No
LOG4J2-901,15,2.0.1,116,383,No
LOG4J2-901,14,2.0,140,505,No
LOG4J2-901,13,2.0-rc2,158,581,No
LOG4J2-901,12,2.0-rc1,286,839,No
LOG4J2-901,11,2.0-beta9,434,1165,No
LOG4J2-901,10,2.0-beta8,507,1487,No
LOG4J2-901,9,2.0-beta7,543,1583,No
LOG4J2-901,8,2.0-beta6,573,1673,No
LOG4J2-901,7,2.0-beta5,588,1748,No
LOG4J2-901,6,2.0-beta4,678,1880,No
LOG4J2-901,5,2.0-beta3,748,2011,No
LOG4J2-901,4,2.0-beta2,779,2072,No
LOG4J2-901,3,2.0-beta1,799,2141,No
LOG4J2-901,2,2.0-alpha2,828,2208,No
LOG4J2-901,1,2.0-alpha1,846,2230,No
LOG4J2-924,18,2.2,0,0,No
LOG4J2-924,17,2.1,56,106,Yes
LOG4J2-924,16,2.0.2,123,364,No
LOG4J2-924,15,2.0.1,135,444,No
LOG4J2-924,14,2.0,159,566,No
LOG4J2-924,13,2.0-rc2,177,642,No
LOG4J2-924,12,2.0-rc1,305,911,No
LOG4J2-924,11,2.0-beta9,453,1255,No
LOG4J2-924,10,2.0-beta8,526,1577,No
LOG4J2-924,9,2.0-beta7,562,1673,No
LOG4J2-924,8,2.0-beta6,592,1763,No
LOG4J2-924,7,2.0-beta5,607,1838,No
LOG4J2-924,6,2.0-beta4,697,1970,No
LOG4J2-924,5,2.0-beta3,767,2101,No
LOG4J2-924,4,2.0-beta2,798,2162,No
LOG4J2-924,3,2.0-beta1,818,2231,No
LOG4J2-924,2,2.0-alpha2,847,2298,No
LOG4J2-924,1,2.0-alpha1,865,2320,No
LOG4J2-920,27,2.8,0,694,No
LOG4J2-920,26,2.7,28,1416,Yes
LOG4J2-920,25,2.6.2,116,1494,Yes
LOG4J2-920,24,2.6.1,151,1595,Yes
LOG4J2-920,23,2.6,159,1599,Yes
LOG4J2-920,22,2.5,329,1734,Yes
LOG4J2-920,21,2.4.1,389,1837,Yes
LOG4J2-920,20,2.4,411,1889,Yes
LOG4J2-920,19,2.3,538,7385,Yes
LOG4J2-920,18,2.2,615,7450,Yes
LOG4J2-920,17,2.1,742,7523,Yes
LOG4J2-920,16,2.0.2,809,7948,No
LOG4J2-920,15,2.0.1,821,7975,No
LOG4J2-920,14,2.0,845,8039,No
LOG4J2-920,13,2.0-rc2,863,8057,No
LOG4J2-920,12,2.0-rc1,991,8619,No
LOG4J2-920,11,2.0-beta9,1139,9235,No
LOG4J2-920,10,2.0-beta8,1212,9419,No
LOG4J2-920,9,2.0-beta7,1248,9508,No
LOG4J2-920,8,2.0-beta6,1278,9895,No
LOG4J2-920,7,2.0-beta5,1293,9943,No
LOG4J2-920,6,2.0-beta4,1383,10051,No
LOG4J2-920,5,2.0-beta3,1453,10225,No
LOG4J2-920,4,2.0-beta2,1484,10320,No
LOG4J2-920,3,2.0-beta1,1504,10391,No
LOG4J2-920,2,2.0-alpha2,1533,10480,No
LOG4J2-920,1,2.0-alpha1,1551,10485,No
LOG4J2-919,18,2.2,0,0,No
LOG4J2-919,17,2.1,49,85,Yes
LOG4J2-919,16,2.0.2,116,395,Yes
LOG4J2-919,15,2.0.1,128,494,Yes
LOG4J2-919,14,2.0,152,617,Yes
LOG4J2-919,13,2.0-rc2,170,705,Yes
LOG4J2-919,12,2.0-rc1,298,1021,Yes
LOG4J2-919,11,2.0-beta9,446,1347,Yes
LOG4J2-919,10,2.0-beta8,519,1669,No
LOG4J2-919,9,2.0-beta7,555,1765,No
LOG4J2-919,8,2.0-beta6,585,1855,No
LOG4J2-919,7,2.0-beta5,600,1930,No
LOG4J2-919,6,2.0-beta4,690,2062,No
LOG4J2-919,5,2.0-beta3,760,2193,No
LOG4J2-919,4,2.0-beta2,791,2254,No
LOG4J2-919,3,2.0-beta1,811,2323,No
LOG4J2-919,2,2.0-alpha2,840,2390,No
LOG4J2-919,1,2.0-alpha1,858,2412,No
LOG4J2-918,20,2.4,0,0,No
LOG4J2-918,19,2.3,51,4206,Yes
LOG4J2-918,18,2.2,128,4338,Yes
LOG4J2-918,17,2.1,255,4455,Yes
LOG4J2-918,16,2.0.2,322,6735,No
LOG4J2-918,15,2.0.1,334,6835,No
LOG4J2-918,14,2.0,358,6957,No
LOG4J2-918,13,2.0-rc2,376,7033,No
LOG4J2-918,12,2.0-rc1,504,7601,No
LOG4J2-918,11,2.0-beta9,652,7942,No
LOG4J2-918,10,2.0-beta8,725,8342,No
LOG4J2-918,9,2.0-beta7,761,8438,No
LOG4J2-918,8,2.0-beta6,791,8556,No
LOG4J2-918,7,2.0-beta5,806,8887,No
LOG4J2-918,6,2.0-beta4,896,11004,No
LOG4J2-918,5,2.0-beta3,966,11135,No
LOG4J2-918,4,2.0-beta2,997,11196,No
LOG4J2-918,3,2.0-beta1,1017,11265,No
LOG4J2-918,2,2.0-alpha2,1046,11332,No
LOG4J2-918,1,2.0-alpha1,1064,11354,No
LOG4J2-914,18,2.2,0,0,No
LOG4J2-914,17,2.1,43,174,Yes
LOG4J2-914,16,2.0.2,110,620,No
LOG4J2-914,15,2.0.1,122,700,No
LOG4J2-914,14,2.0,146,822,No
LOG4J2-914,13,2.0-rc2,164,910,No
LOG4J2-914,12,2.0-rc1,292,2506,No
LOG4J2-914,11,2.0-beta9,440,2832,No
LOG4J2-914,10,2.0-beta8,513,3288,No
LOG4J2-914,9,2.0-beta7,549,3384,No
LOG4J2-914,8,2.0-beta6,579,3474,No
LOG4J2-914,7,2.0-beta5,594,3549,No
LOG4J2-914,6,2.0-beta4,684,3681,No
LOG4J2-914,5,2.0-beta3,754,3812,No
LOG4J2-914,4,2.0-beta2,785,3873,No
LOG4J2-914,3,2.0-beta1,805,3942,No
LOG4J2-914,2,2.0-alpha2,834,4009,No
LOG4J2-914,1,2.0-alpha1,852,4031,No
LOG4J2-912,18,2.2,0,0,No
LOG4J2-912,17,2.1,39,67,Yes
LOG4J2-912,16,2.0.2,106,377,No
LOG4J2-912,15,2.0.1,118,476,No
LOG4J2-912,14,2.0,142,599,No
LOG4J2-912,13,2.0-rc2,160,687,No
LOG4J2-912,12,2.0-rc1,288,1003,No
LOG4J2-912,11,2.0-beta9,436,1329,No
LOG4J2-912,10,2.0-beta8,509,1651,No
LOG4J2-912,9,2.0-beta7,545,1747,No
LOG4J2-912,8,2.0-beta6,575,1837,No
LOG4J2-912,7,2.0-beta5,590,1912,No
LOG4J2-912,6,2.0-beta4,680,2044,No
LOG4J2-912,5,2.0-beta3,750,2175,No
LOG4J2-912,4,2.0-beta2,781,2236,No
LOG4J2-912,3,2.0-beta1,801,2305,No
LOG4J2-912,2,2.0-alpha2,830,2372,No
LOG4J2-912,1,2.0-alpha1,848,2394,No
LOG4J2-950,18,2.2,0,20,No
LOG4J2-950,17,2.1,120,158,Yes
LOG4J2-950,16,2.0.2,187,762,No
LOG4J2-950,15,2.0.1,199,842,No
LOG4J2-950,14,2.0,223,1066,No
LOG4J2-950,13,2.0-rc2,241,1142,No
LOG4J2-950,12,2.0-rc1,369,2845,No
LOG4J2-950,11,2.0-beta9,517,3324,No
LOG4J2-950,10,2.0-beta8,590,4908,No
LOG4J2-950,9,2.0-beta7,626,5069,No
LOG4J2-950,8,2.0-beta6,656,7954,No
LOG4J2-950,7,2.0-beta5,671,8135,No
LOG4J2-950,6,2.0-beta4,761,8761,No
LOG4J2-950,5,2.0-beta3,831,9259,No
LOG4J2-950,4,2.0-beta2,862,9402,No
LOG4J2-950,3,2.0-beta1,882,9526,No
LOG4J2-950,2,2.0-alpha2,911,9730,No
LOG4J2-950,1,2.0-alpha1,929,9870,No
LOG4J2-709,14,2.0,0,0,No
LOG4J2-709,13,2.0-rc2,17,94,Yes
LOG4J2-709,12,2.0-rc1,145,754,No
LOG4J2-709,11,2.0-beta9,293,1253,No
LOG4J2-709,10,2.0-beta8,366,1755,No
LOG4J2-709,9,2.0-beta7,402,1940,No
LOG4J2-709,8,2.0-beta6,432,2417,No
LOG4J2-709,7,2.0-beta5,447,2540,No
LOG4J2-709,6,2.0-beta4,537,2780,No
