Bug ID,Version Index,Version Name,Days from Version to FV,LOC touched from Version to FV,Bugginess
SYNCOPE-781,27,2.0.0-M1,119,51,No
SYNCOPE-781,26,1.2.6,167,268,No
SYNCOPE-781,25,1.2.5,267,360,No
SYNCOPE-781,24,1.2.4,351,391,No
SYNCOPE-781,23,1.2.3,397,496,No
SYNCOPE-781,22,1.2.2,446,546,No
SYNCOPE-781,21,1.2.1,520,780,No
SYNCOPE-781,20,1.2.0,565,831,No
SYNCOPE-781,19,1.2.0-M1,590,967,No
SYNCOPE-781,18,1.1.8,657,1249,No
SYNCOPE-781,17,1.1.7,740,1642,No
SYNCOPE-781,16,1.1.6,788,1642,No
SYNCOPE-781,15,1.1.5,874,1642,No
SYNCOPE-781,14,1.1.4,936,1642,No
SYNCOPE-781,13,1.1.3,1013,1642,No
SYNCOPE-781,12,1.1.2,1044,1642,No
SYNCOPE-781,11,1.1.1,1087,1642,No
SYNCOPE-781,10,1.0.8,1098,1642,No
SYNCOPE-781,9,1.1.0,1111,1642,No
SYNCOPE-781,8,1.0.7,1121,1642,No
SYNCOPE-781,7,1.0.6,1148,1642,No
SYNCOPE-781,6,1.0.5,1183,1642,No
SYNCOPE-781,5,1.0.4,1227,1642,No
SYNCOPE-781,4,1.0.2-incubating,1296,1642,No
SYNCOPE-781,3,1.0.3-incubating,1298,1642,No
SYNCOPE-781,2,1.0.1-incubating,1330,1642,No
SYNCOPE-781,1,1.0.0-incubating,1353,1642,No
SYNCOPE-783,30,2.0.0-M3,0,0,No
SYNCOPE-783,29,2.0.0-M2,53,687,Yes
SYNCOPE-783,28,1.2.7,119,2877,No
SYNCOPE-783,27,2.0.0-M1,142,3445,No
SYNCOPE-783,26,1.2.6,190,4882,No
SYNCOPE-783,25,1.2.5,290,6708,No
SYNCOPE-783,24,1.2.4,374,6944,No
SYNCOPE-783,23,1.2.3,420,7171,No
SYNCOPE-783,22,1.2.2,469,8239,No
SYNCOPE-783,21,1.2.1,543,8371,No
SYNCOPE-783,20,1.2.0,588,8694,No
SYNCOPE-783,19,1.2.0-M1,613,8757,No
SYNCOPE-783,18,1.1.8,680,8951,No
SYNCOPE-783,17,1.1.7,763,9231,No
SYNCOPE-783,16,1.1.6,811,9390,No
SYNCOPE-783,15,1.1.5,897,9524,No
SYNCOPE-783,14,1.1.4,959,9733,No
SYNCOPE-783,13,1.1.3,1036,9905,No
SYNCOPE-783,12,1.1.2,1067,9966,No
SYNCOPE-783,11,1.1.1,1110,10018,No
SYNCOPE-783,10,1.0.8,1121,10031,No
SYNCOPE-783,9,1.1.0,1134,10128,No
SYNCOPE-783,8,1.0.7,1144,10299,No
SYNCOPE-783,7,1.0.6,1171,10409,No
SYNCOPE-783,6,1.0.5,1206,10520,No
SYNCOPE-783,5,1.0.4,1250,10699,No
SYNCOPE-783,4,1.0.2-incubating,1319,11018,No
SYNCOPE-783,3,1.0.3-incubating,1321,11020,No
SYNCOPE-783,2,1.0.1-incubating,1353,11068,No
SYNCOPE-783,1,1.0.0-incubating,1376,12280,No
SYNCOPE-664,24,1.2.4,0,0,No
SYNCOPE-664,23,1.2.3,45,809,Yes
SYNCOPE-664,22,1.2.2,94,809,No
SYNCOPE-664,21,1.2.1,168,809,No
SYNCOPE-664,20,1.2.0,213,809,No
SYNCOPE-664,19,1.2.0-M1,238,809,No
SYNCOPE-664,18,1.1.8,305,809,No
SYNCOPE-664,17,1.1.7,388,809,No
SYNCOPE-664,16,1.1.6,436,809,No
SYNCOPE-664,15,1.1.5,522,809,No
SYNCOPE-664,14,1.1.4,584,809,No
SYNCOPE-664,13,1.1.3,661,809,No
SYNCOPE-664,12,1.1.2,692,809,No
SYNCOPE-664,11,1.1.1,735,809,No
SYNCOPE-664,10,1.0.8,746,809,No
SYNCOPE-664,9,1.1.0,759,809,No
SYNCOPE-664,8,1.0.7,769,809,No
SYNCOPE-664,7,1.0.6,796,809,No
SYNCOPE-664,6,1.0.5,831,809,No
SYNCOPE-664,5,1.0.4,875,809,No
SYNCOPE-664,4,1.0.2-incubating,944,809,No
SYNCOPE-664,3,1.0.3-incubating,946,809,No
SYNCOPE-664,2,1.0.1-incubating,978,809,No
SYNCOPE-664,1,1.0.0-incubating,1001,809,No
SYNCOPE-668,25,1.2.5,0,0,No
SYNCOPE-668,24,1.2.4,15,19,Yes
SYNCOPE-668,23,1.2.3,61,19,No
SYNCOPE-668,22,1.2.2,110,401,No
SYNCOPE-668,21,1.2.1,184,401,No
SYNCOPE-668,20,1.2.0,229,401,No
SYNCOPE-668,19,1.2.0-M1,254,401,No
SYNCOPE-668,18,1.1.8,321,401,No
SYNCOPE-668,17,1.1.7,404,517,No
SYNCOPE-668,16,1.1.6,452,517,No
SYNCOPE-668,15,1.1.5,538,579,No
SYNCOPE-668,14,1.1.4,600,585,No
SYNCOPE-668,13,1.1.3,677,590,No
SYNCOPE-668,12,1.1.2,708,654,No
SYNCOPE-668,11,1.1.1,751,654,No
SYNCOPE-668,10,1.0.8,762,654,No
SYNCOPE-668,9,1.1.0,775,654,No
SYNCOPE-668,8,1.0.7,785,657,No
SYNCOPE-668,7,1.0.6,812,666,No
SYNCOPE-668,6,1.0.5,847,666,No
SYNCOPE-668,5,1.0.4,891,683,No
SYNCOPE-668,4,1.0.2-incubating,960,795,No
SYNCOPE-668,3,1.0.3-incubating,962,819,No
SYNCOPE-668,2,1.0.1-incubating,994,819,No
SYNCOPE-668,1,1.0.0-incubating,1017,819,No
SYNCOPE-669,25,1.2.5,0,0,No
SYNCOPE-669,24,1.2.4,16,2,Yes
SYNCOPE-669,23,1.2.3,62,101,No
SYNCOPE-669,22,1.2.2,111,101,No
SYNCOPE-669,21,1.2.1,185,101,No
SYNCOPE-669,20,1.2.0,230,101,No
SYNCOPE-669,19,1.2.0-M1,255,101,No
SYNCOPE-669,18,1.1.8,322,101,No
SYNCOPE-669,17,1.1.7,405,101,No
SYNCOPE-669,16,1.1.6,453,101,No
SYNCOPE-669,15,1.1.5,539,101,No
SYNCOPE-669,14,1.1.4,601,101,No
SYNCOPE-669,13,1.1.3,678,101,No
SYNCOPE-669,12,1.1.2,709,101,No
SYNCOPE-669,11,1.1.1,752,101,No
SYNCOPE-669,10,1.0.8,763,101,No
SYNCOPE-669,9,1.1.0,776,101,No
SYNCOPE-669,8,1.0.7,786,101,No
SYNCOPE-669,7,1.0.6,813,101,No
SYNCOPE-669,6,1.0.5,848,101,No
SYNCOPE-669,5,1.0.4,892,101,No
SYNCOPE-669,4,1.0.2-incubating,961,101,No
SYNCOPE-669,3,1.0.3-incubating,963,101,No
SYNCOPE-669,2,1.0.1-incubating,995,101,No
SYNCOPE-669,1,1.0.0-incubating,1018,101,No
SYNCOPE-891,32,2.0.0.M5,0,0,No
SYNCOPE-891,31,2.0.0-M4,17,64,Yes
SYNCOPE-891,30,2.0.0-M3,38,418,No
SYNCOPE-891,29,2.0.0-M2,112,561,No
