Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
COCOON-41,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-40,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-39,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-37,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-49,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-47,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-46,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-45,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-57,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-56,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-55,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-54,5,23,|,|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-53,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-51,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-65,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-64,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-63,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-62,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-61,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-60,5,23,|3|,|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-59,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-58,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-72,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-71,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-70,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-69,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-68,5,23,|,|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-67,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-75,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-74,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-73,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-4,2,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-6,2,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-5,2,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-3,1,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-2,1,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1,1,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1408,22,23,|28|,|22|23|,|
COCOON-1630,23,23,|28|,|23|,|
COCOON-1641,23,23,|22|,|22|23|,|
COCOON-1262,21,23,|20|,|20|21|22|23|,|
COCOON-1129,20,23,|23|,|20|21|22|23|,|
COCOON-1241,21,23,|23|,|21|22|23|,|
COCOON-1100,20,23,|23|,|20|21|22|23|,|
COCOON-1002,19,23,|23|,|19|20|21|22|23|,|
COCOON-1239,21,23,|20|,|20|21|22|23|,|
COCOON-1020,19,23,|18|,|18|19|20|21|22|23|,|
COCOON-1075,20,23,|23|,|20|21|22|23|,|
COCOON-1031,19,23,|23|,|19|20|21|22|23|,|
COCOON-968,19,23,|23|,|19|20|21|22|23|,|
COCOON-1034,19,23,|23|,|19|20|21|22|23|,|
COCOON-1057,20,23,|23|,|20|21|22|23|,|
COCOON-295,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1032,19,23,|23|,|19|20|21|22|23|,|
COCOON-1030,19,23,|23|,|19|20|21|22|23|,|
COCOON-878,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-374,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1650,23,23,|23|,|23|,|
COCOON-1605,23,23,|23|,|23|,|
COCOON-1581,23,23,|23|,|23|,|
COCOON-1575,23,23,|23|,|23|,|
COCOON-1509,23,23,|23|,|23|,|
COCOON-1434,22,23,|21|,|21|22|23|,|
COCOON-1420,22,23,|23|,|22|23|,|
COCOON-603,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-895,19,23,|23|,|19|20|21|22|23|,|
COCOON-758,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-774,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1004,19,23,|23|,|19|20|21|22|23|,|
COCOON-613,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-635,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1038,19,23,|23|,|19|20|21|22|23|,|
COCOON-1011,19,23,|23|,|19|20|21|22|23|,|
COCOON-1415,22,23,|23|,|22|23|,|
COCOON-1410,22,23,|28|,|22|23|,|
COCOON-1406,22,23,|23|,|22|23|,|
COCOON-1399,22,23,|21|,|21|22|23|,|
COCOON-1387,22,23,|23|,|22|23|,|
COCOON-1386,22,23,|23|,|22|23|,|
COCOON-1377,22,23,|23|,|22|23|,|
COCOON-1359,22,23,|21|,|21|22|23|,|
COCOON-1331,21,23,|20|,|20|21|22|23|,|
COCOON-1214,21,23,|20|,|20|21|22|23|,|
COCOON-1204,21,23,|23|,|21|22|23|,|
COCOON-1202,20,23,|23|,|20|21|22|23|,|
COCOON-1177,20,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1176,20,23,|23|,|20|21|22|23|,|
COCOON-1173,20,23,|20|,|20|21|22|23|,|
COCOON-1155,20,23,|23|,|20|21|22|23|,|
COCOON-1143,20,23,|23|,|20|21|22|23|,|
COCOON-1128,20,23,|23|,|20|21|22|23|,|
COCOON-1111,20,23,|23|,|20|21|22|23|,|
COCOON-1101,20,23,|23|,|20|21|22|23|,|
COCOON-1087,20,23,|23|,|20|21|22|23|,|
COCOON-1093,20,23,|23|,|20|21|22|23|,|
COCOON-1086,20,23,|23|,|20|21|22|23|,|
COCOON-1085,20,23,|23|,|20|21|22|23|,|
COCOON-1077,20,23,|23|,|20|21|22|23|,|
COCOON-1060,20,23,|19|,|19|20|21|22|23|,|
COCOON-1326,21,23,|23|,|21|22|23|,|
COCOON-1347,21,23,|28|,|21|22|23|,|
COCOON-808,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-1213,21,23,|28|,|21|22|23|,|
COCOON-1210,21,23,|23|,|21|22|23|,|
COCOON-1201,20,23,|23|,|20|21|22|23|,|
COCOON-1357,22,23,|28|,|22|23|,|
COCOON-886,19,23,|23|,|19|20|21|22|23|,|
COCOON-1554,23,23,|22|,|22|23|,|
COCOON-1553,23,23,|22|,|22|23|,|
COCOON-1551,23,23,|23|,|23|,|
COCOON-1550,23,23,|22|,|22|23|,|
COCOON-1544,23,23,|23|,|23|,|
COCOON-1543,23,23,|28|,|23|,|
COCOON-1494,23,23,|21|,|21|22|23|,|
COCOON-1476,22,23,|23|,|22|23|,|
COCOON-1421,22,23,|23|,|22|23|,|
COCOON-1311,21,23,|23|,|21|22|23|,|
COCOON-1290,21,23,|23|,|21|22|23|,|
COCOON-1287,21,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1278,21,23,|28|,|21|22|23|,|
COCOON-1258,21,23,|20|,|20|21|22|23|,|
COCOON-1246,21,23,|20|,|20|21|22|23|,|
COCOON-1244,21,23,|20|,|20|21|22|23|,|
COCOON-1236,21,23,|20|,|20|21|22|23|,|
COCOON-1217,21,23,|20|,|20|21|22|23|,|
COCOON-1234,21,23,|20|,|20|21|22|23|,|
COCOON-1197,20,23,|20|,|20|21|22|23|,|
COCOON-1169,20,23,|20|,|20|21|22|23|,|
COCOON-1157,20,23,|23|,|20|21|22|23|,|
COCOON-1130,20,23,|19|,|19|20|21|22|23|,|
COCOON-1142,20,23,|23|,|20|21|22|23|,|
COCOON-1138,20,23,|23|,|20|21|22|23|,|
COCOON-1127,20,23,|23|,|20|21|22|23|,|
COCOON-1114,20,23,|23|,|20|21|22|23|,|
COCOON-1104,20,23,|23|,|20|21|22|23|,|
COCOON-1102,20,23,|19|,|19|20|21|22|23|,|
COCOON-502,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-120,7,23,|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-353,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-50,4,23,|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1141,20,23,|23|,|20|21|22|23|,|
COCOON-972,19,23,|23|,|19|20|21|22|23|,|
COCOON-279,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-87,6,23,|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-544,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1474,22,23,|28|,|22|23|,|
COCOON-1458,22,23,|23|,|22|23|,|
COCOON-1313,21,23,|28|,|21|22|23|,|
COCOON-1280,21,23,|23|,|21|22|23|,|
COCOON-1450,22,23,|23|,|22|23|,|
COCOON-1584,23,23,|23|,|23|,|
COCOON-1547,23,23,|23|,|23|,|
COCOON-1536,23,23,|23|,|23|,|
COCOON-1351,21,23,|20|,|20|21|22|23|,|
COCOON-1339,21,23,|20|,|20|21|22|23|,|
COCOON-1320,21,23,|20|,|20|21|22|23|,|
COCOON-1256,21,23,|23|,|21|22|23|,|
COCOON-1243,21,23,|23|,|21|22|23|,|
COCOON-1182,20,23,|23|,|20|21|22|23|,|
COCOON-1123,20,23,|23|,|20|21|22|23|,|
COCOON-1116,20,23,|23|,|20|21|22|23|,|
COCOON-1483,23,23,|21|,|21|22|23|,|
COCOON-1118,20,23,|23|,|20|21|22|23|,|
COCOON-769,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-15,3,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-7,2,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-8,2,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-22,3,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-34,3,23,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-38,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-44,4,23,|2|,|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-48,4,23,|9|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-66,5,23,|4|,|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-93,7,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-125,7,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-131,7,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-157,8,23,|7|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-190,8,23,|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-256,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-291,9,23,|10|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-298,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1270,21,23,|23|,|21|22|23|,|
COCOON-640,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-668,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-696,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-677,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1284,21,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-1253,21,23,|23|,|21|22|23|,|
COCOON-487,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-309,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-311,9,23,|23|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-318,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-328,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-337,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-401,10,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-410,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-421,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-430,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-438,10,23,|23|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-445,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-446,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-447,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-474,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-492,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-498,10,23,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-548,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-550,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-587,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-600,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-608,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-615,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-620,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-631,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-648,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-599,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-693,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-694,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-708,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-710,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-720,13,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-724,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-739,13,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-753,14,23,|13|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-793,16,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-813,17,23,|16|,|16|17|18|19|20|21|22|23|,|
COCOON-816,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-880,18,23,|16|,|16|17|18|19|20|21|22|23|,|
COCOON-981,19,23,|18|,|18|19|20|21|22|23|,|
COCOON-984,19,23,|23|,|19|20|21|22|23|,|
COCOON-1010,19,23,|23|,|19|20|21|22|23|,|
COCOON-1137,20,23,|19|,|19|20|21|22|23|,|
COCOON-1150,20,23,|23|,|20|21|22|23|,|
COCOON-1164,20,23,|23|,|20|21|22|23|,|
COCOON-1305,21,23,|20|,|20|21|22|23|,|
COCOON-1523,23,23,|23|,|23|,|
COCOON-1318,21,23,|28|,|21|22|23|,|
COCOON-1409,22,23,|23|,|22|23|,|
COCOON-1477,22,23,|23|,|22|23|,|
COCOON-1427,22,23,|28|,|22|23|,|
COCOON-1426,22,23,|28|,|22|23|,|
COCOON-1358,22,23,|28|,|22|23|,|
COCOON-1310,21,23,|23|,|21|22|23|,|
COCOON-1317,21,23,|20|,|20|21|22|23|,|
COCOON-1661,23,23,|23|,|23|,|
COCOON-1658,23,23,|23|,|23|,|
COCOON-1666,23,23,|22|,|22|23|,|
COCOON-1390,22,23,|23|,|22|23|,|
COCOON-821,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-906,19,23,|23|,|19|20|21|22|23|,|
COCOON-1391,22,23,|23|,|22|23|,|
COCOON-744,13,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-721,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-1293,21,23,|23|,|21|22|23|,|
COCOON-750,14,23,|13|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-594,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-1669,23,23,|23|,|23|,|
COCOON-1615,23,23,|28|,|23|,|
COCOON-1607,23,23,|23|,|23|,|
COCOON-1672,23,23,|23|,|23|,|
COCOON-1594,23,23,|23|,|23|,|
COCOON-1677,23,23,|23|,|23|,|
COCOON-1192,20,23,|20|,|20|21|22|23|,|
COCOON-1175,20,23,|20|,|20|21|22|23|,|
COCOON-1576,23,24,|22|,|22|23|24|,|
COCOON-1689,24,24,|23|24|28|,|23|24|,|
COCOON-1363,22,24,|28|,|22|23|24|,|
COCOON-1520,23,24,|22|,|22|23|24|,|
COCOON-1700,24,24,|23|24|28|,|23|24|,|
COCOON-1691,24,24,|23|,|23|24|,|
COCOON-1589,23,24,|22|,|22|23|24|,|
COCOON-1600,23,24,|23|,|23|24|,|
COCOON-1559,23,24,|15|,|15|16|17|18|19|20|21|22|23|24|,|
COCOON-1375,22,24,|20|,|20|21|22|23|24|,|
COCOON-1385,22,24,|21|,|21|22|23|24|,|
COCOON-1333,21,24,|20|,|20|21|22|23|24|,|
COCOON-1248,21,24,|20|,|20|21|22|23|24|,|
COCOON-1608,23,24,|23|,|23|24|,|
COCOON-1731,24,24,|23|24|28|,|23|24|,|
COCOON-1621,23,24,|23|24|28|,|23|24|,|
COCOON-1627,23,24,|22|,|22|23|24|,|
COCOON-1610,23,24,|22|,|22|23|24|,|
COCOON-1736,24,24,|24|,|24|,|
COCOON-1397,22,24,|21|,|21|22|23|24|,|
COCOON-1720,24,24,|24|,|24|,|
COCOON-1596,23,24,|23|,|23|24|,|
COCOON-1571,23,24,|28|,|23|24|,|
COCOON-1673,23,24,|23|,|23|24|,|
COCOON-1653,23,24,|23|,|23|24|,|
COCOON-1542,23,24,|28|,|23|24|,|
COCOON-1350,21,24,|20|,|20|21|22|23|24|,|
COCOON-529,11,24,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|,|
COCOON-1365,22,24,|21|,|21|22|23|24|,|
COCOON-1651,23,24,|23|,|23|24|,|
COCOON-1698,24,24,|23|24|,|23|24|,|
COCOON-1739,24,24,|23|,|23|24|,|
COCOON-1688,24,24,|24|,|24|,|
COCOON-1719,24,24,|24|,|24|,|
COCOON-1699,24,24,|24|,|24|,|
COCOON-1704,24,24,|23|,|23|24|,|
COCOON-1695,24,24,|23|,|23|24|,|
COCOON-1734,24,24,|23|24|28|,|23|24|,|
COCOON-1451,22,24,|28|,|22|23|24|,|
COCOON-1183,20,24,|20|,|20|21|22|23|24|,|
COCOON-1609,23,24,|28|,|23|24|,|
COCOON-1657,23,24,|22|,|22|23|24|,|
COCOON-1558,23,24,|23|,|23|24|,|
COCOON-1681,23,24,|22|23|,|22|23|24|,|
COCOON-1715,24,24,|24|,|24|,|
COCOON-1771,24,24,|23|,|23|24|,|
COCOON-1344,21,24,|28|,|21|22|23|24|,|
COCOON-1780,24,24,|24|28|,|24|,|
COCOON-1705,24,24,|23|,|23|24|,|
COCOON-1348,21,24,|28|,|21|22|23|24|,|
COCOON-1465,22,24,|23|,|22|23|24|,|
COCOON-1778,24,24,|23|,|23|24|,|
COCOON-1787,24,24,|23|24|,|23|24|,|
COCOON-1788,24,24,|23|28|,|23|24|,|
COCOON-1785,24,24,|23|24|,|23|24|,|
COCOON-1786,24,24,|23|24|,|23|24|,|
COCOON-1334,21,24,|20|,|20|21|22|23|24|,|
COCOON-1371,22,24,|20|,|20|21|22|23|24|,|
COCOON-1272,21,24,|20|,|20|21|22|23|24|,|
COCOON-910,19,24,|23|,|19|20|21|22|23|24|,|
COCOON-1796,24,24,|23|24|,|23|24|,|
COCOON-1335,21,24,|20|,|20|21|22|23|24|,|
COCOON-1799,24,24,|24|,|24|,|
COCOON-1728,24,24,|23|24|28|,|23|24|,|
COCOON-1777,24,24,|23|,|23|24|,|
COCOON-1814,24,24,|23|24|,|23|24|,|
COCOON-1812,24,24,|24|,|24|,|
COCOON-1824,25,25,|28|,|25|,|
COCOON-1820,24,25,|24|28|,|24|25|,|
COCOON-1635,23,25,|28|,|23|24|25|,|
COCOON-1220,21,25,|23|,|21|22|23|24|25|,|
COCOON-1821,24,25,|24|,|24|25|,|
COCOON-1837,25,25,|28|,|25|,|
COCOON-1511,23,25,|23|,|23|24|25|,|
COCOON-1685,23,25,|23|,|23|24|25|,|
COCOON-1493,23,25,|22|,|22|23|24|25|,|
COCOON-1844,25,25,|24|,|24|25|,|
COCOON-1742,24,25,|23|28|,|23|24|25|,|
COCOON-1587,23,25,|23|,|23|24|25|,|
COCOON-403,10,25,|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|,|2.0.5-dev (Current CVS)|
COCOON-1804,24,25,|23|,|23|24|25|,|
COCOON-1853,25,25,|25|,|25|,|
COCOON-1753,24,25,|24|,|24|25|,|
COCOON-1110,20,25,|19|,|19|20|21|22|23|24|25|,|
COCOON-1839,25,25,|24|,|24|25|,|
COCOON-1694,24,25,|23|,|23|24|25|,|
COCOON-1625,23,25,|22|,|22|23|24|25|,|
COCOON-1840,25,25,|23|24|25|28|,|23|24|25|,|
COCOON-1294,21,25,|28|,|21|22|23|24|25|,|
COCOON-1424,22,25,|23|,|22|23|24|25|,|
COCOON-1266,21,25,|20|,|20|21|22|23|24|25|,|
COCOON-1489,23,25,|28|,|23|24|25|,|
COCOON-1744,24,25,|28|,|24|25|,|
COCOON-1741,24,25,|23|24|,|23|24|25|,|
COCOON-1847,25,25,|23|24|28|,|23|24|25|,|
COCOON-1848,25,25,|24|25|,|24|25|,|
COCOON-1857,25,25,|24|,|24|25|,|
COCOON-1247,21,25,|20|,|20|21|22|23|24|25|,|
COCOON-1552,23,25,|22|,|22|23|24|25|,|
COCOON-1865,25,25,|24|,|24|25|,|
COCOON-1861,25,25,|23|24|,|23|24|25|,|
COCOON-1864,25,25,|23|24|,|23|24|25|,|
COCOON-1862,25,25,|23|24|,|23|24|25|,|
COCOON-1868,25,25,|23|,|23|24|25|,|
COCOON-1851,25,25,|23|,|23|24|25|,|
COCOON-1402,22,25,|23|,|22|23|24|25|,|
COCOON-1871,25,25,|25|28|,|25|,|
COCOON-1872,25,25,|28|,|25|,|
COCOON-1803,24,25,|23|,|23|24|25|,|
COCOON-1875,25,25,|25|,|25|,|
COCOON-1876,25,25,|24|,|24|25|,|
COCOON-1880,25,25,|23|24|,|23|24|25|,|
COCOON-1854,25,25,|24|,|24|25|,|
COCOON-1882,25,25,|23|24|25|,|23|24|25|,|
COCOON-1885,25,25,|24|,|24|25|,|
COCOON-1886,25,25,|23|,|23|24|25|,|
COCOON-1758,24,25,|23|24|28|,|23|24|25|,|
COCOON-1678,23,25,|23|,|23|24|25|,|
COCOON-1888,25,25,|23|24|25|28|,|23|24|25|,|
COCOON-1889,25,25,|28|,|25|,|
COCOON-1732,24,25,|23|,|23|24|25|,|
COCOON-1849,25,25,|23|24|28|,|23|24|25|,|
COCOON-1863,25,25,|24|,|24|25|,|
COCOON-1815,24,25,|23|,|23|24|25|,|
COCOON-1903,25,25,|28|,|25|,|
COCOON-1904,25,25,|28|,|25|,|
COCOON-1910,25,25,|28|,|25|,|
COCOON-1912,25,25,|28|,|25|,|
COCOON-1906,25,25,|28|,|25|,|
COCOON-1533,23,25,|23|,|23|24|25|,|
COCOON-905,19,25,|23|,|19|20|21|22|23|24|25|,|
