Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
STR-184,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-179,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-2534,7,7,|,|7|,|Nightly Build|
STR-192,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-2529,7,7,|,|7|,|Nightly Build|
STR-6,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-4,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-5,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-33,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-24,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-19,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-14,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-16,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-8,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-15,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-23,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-48,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-57,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-62,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-67,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-47,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-35,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-50,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-87,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-71,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-97,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-93,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-102,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-78,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-117,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-116,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-118,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-127,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-119,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-122,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-113,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-140,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-143,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-130,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-144,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-137,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-151,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-149,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-153,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-152,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-150,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-146,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-166,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-170,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-171,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-161,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-162,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-174,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-173,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-175,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-180,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-176,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 1|
STR-187,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-191,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-193,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-195,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-207,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-211,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-199,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-218,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-221,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-219,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-225,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-220,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-226,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-224,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-234,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-227,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-229,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-230,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-228,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-266,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-265,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-254,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-256,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 2|
STR-264,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-260,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-242,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-267,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-275,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-270,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-273,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-268,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-280,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-291,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-292,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-293,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-281,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-283,1,7,|,|1|2|3|4|5|6|7|,|1.0 Beta 3|
STR-282,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-294,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-297,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-295,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-300,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-299,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-305,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-304,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-329,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-309,1,7,|,|1|2|3|4|5|6|7|,|0.5|
STR-330,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-312,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-332,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-331,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-342,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-341,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-351,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-347,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-348,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-349,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-352,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-355,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-357,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-368,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-367,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-383,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-386,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-371,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-378,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-382,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-387,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-388,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-389,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-395,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-397,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-393,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-396,1,7,|,|1|2|3|4|5|6|7|,|1.1 Beta 2|
STR-400,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-406,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-408,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-415,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-416,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-425,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-431,1,7,|,|1|2|3|4|5|6|7|,|1.0.0|
STR-432,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-420,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-429,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-434,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-435,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-438,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-439,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-448,1,7,|,|1|2|3|4|5|6|7|,|Future|
STR-446,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-444,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-442,1,7,|,|1|2|3|4|5|6|7|,|Nightly Build|
STR-445,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-455,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-450,1,7,|,|1|2|3|4|5|6|7|,|1.0.1|
STR-452,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-451,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-460,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-459,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-461,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-466,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-469,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-467,2,7,|,|2|3|4|5|6|7|,|Future|
STR-468,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-470,2,7,|,|2|3|4|5|6|7|,|Future|
STR-478,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-477,2,7,|,|2|3|4|5|6|7|,|Future|
STR-473,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-475,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-481,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-483,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-484,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 2|
STR-482,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-485,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-486,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-488,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-489,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-493,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-494,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-490,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-491,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-495,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-500,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-497,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-499,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-502,2,7,|,|2|3|4|5|6|7|,|Future|
STR-498,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-505,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-508,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-512,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-514,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-509,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-510,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-521,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-517,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-520,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-522,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-518,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-519,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-515,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-527,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-524,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-528,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-529,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-526,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-523,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-533,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-534,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-535,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-532,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-530,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-531,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-537,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-538,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-539,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-536,2,7,|,|2|3|4|5|6|7|,|Future|
STR-540,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-544,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-547,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-546,2,7,|,|2|3|4|5|6|7|,|Future|
STR-549,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-542,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-550,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-556,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-552,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-555,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-557,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-551,2,7,|,|2|3|4|5|6|7|,|Future|
STR-558,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-554,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-563,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-564,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-565,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-572,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-568,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-571,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-570,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-576,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-574,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-580,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-578,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-577,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-579,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-585,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-587,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-588,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-583,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-586,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-597,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-594,2,7,|,|2|3|4|5|6|7|,|Future|
STR-593,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-591,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-596,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-609,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-607,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-605,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-611,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-601,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-606,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-602,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-613,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-620,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-617,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-622,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-623,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-625,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-621,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-631,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-633,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-628,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-626,2,7,|,|2|3|4|5|6|7|,|Future|
STR-636,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-641,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-638,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-634,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-637,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-640,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-647,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-643,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-645,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-642,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-644,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-646,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-648,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-652,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-649,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-650,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-656,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-655,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-657,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-658,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-661,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-662,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-672,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-674,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-671,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-670,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-668,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-673,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-669,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-680,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-678,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-676,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-679,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-677,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-675,2,7,|,|2|3|4|5|6|7|,|Future|
STR-685,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-682,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-683,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-681,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-687,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-689,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-688,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-690,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-691,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 1|
STR-692,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-693,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-694,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-700,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-699,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-696,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-698,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-709,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-710,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-701,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-708,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-702,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-711,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-713,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-717,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-714,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-712,2,7,|,|2|3|4|5|6|7|,|1.0 Beta 2|
STR-722,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-728,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-721,2,7,|,|2|3|4|5|6|7|,|1.0.1|
STR-727,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-730,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-731,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-732,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-733,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-734,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-736,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-735,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-740,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-739,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-738,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-741,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-743,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-747,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-742,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-744,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-748,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-749,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-750,2,7,|,|2|3|4|5|6|7|,|Future|
STR-751,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-755,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-754,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-758,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-757,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-762,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-766,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-764,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-770,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-769,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-773,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-772,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-775,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-776,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-777,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-774,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-780,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-779,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-781,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-783,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-784,2,7,|,|2|3|4|5|6|7|,|Future|
STR-778,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-787,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-793,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-788,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-799,2,7,|,|2|3|4|5|6|7|,|Future|
STR-797,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-795,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-796,3,7,|2|,|2|3|4|5|6|7|,|
STR-802,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-800,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-801,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-803,2,7,|1|,|1|2|3|4|5|6|7|,|
STR-805,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-812,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-810,2,7,|,|2|3|4|5|6|7|,|1.0.0|
STR-814,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-816,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-815,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 1|
STR-819,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-820,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-822,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-821,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-824,2,7,|,|2|3|4|5|6|7|,|Nightly Build|
STR-823,2,7,|,|2|3|4|5|6|7|,|0.5|
STR-827,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-829,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
STR-828,2,7,|,|2|3|4|5|6|7|,|1.1 Beta 2|
