Bug ID,Version Name,SZZu0,SZZu25,SZZu50,SZZu75,SZZu100,Actual
TINKERPOP-1467,3.0.2-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1467,3.1.0-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1467,3.1.1-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1467,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1467,3.2.1,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1467,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1467,3.2.3,No,No,No,No,No,No
TINKERPOP-1158,3.0.0-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1158,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1158,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1158,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1158,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1158,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1158,3.2.1,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1158,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1158,3.2.3,No,No,No,No,No,No
TINKERPOP-1495,3.0.0-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.0.1-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.0.2-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.1.0-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.1.1-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.1.2-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1495,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1495,3.2.3,No,No,No,No,No,No
TINKERPOP-1466,3.0.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1466,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1466,3.2.3,No,No,No,No,No,No
TINKERPOP-1512,3.0.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1512,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1512,3.2.3,No,No,No,No,No,No
TINKERPOP-1511,3.0.0-incubating,No,No,No,No,No,No
TINKERPOP-1511,3.0.1-incubating,No,No,No,No,No,No
TINKERPOP-1511,3.0.2-incubating,No,No,No,No,No,No
TINKERPOP-1511,3.1.0-incubating,No,No,No,No,No,No
TINKERPOP-1511,3.1.1-incubating,No,No,No,No,No,No
TINKERPOP-1511,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1511,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1511,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1511,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1511,3.2.4,No,No,No,No,No,No
TINKERPOP-1525,3.0.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.2.2,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1525,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1525,3.2.4,No,No,No,No,No,No
TINKERPOP-1534,3.0.0-incubating,No,No,No,No,Yes,No
TINKERPOP-1534,3.0.1-incubating,No,No,No,No,Yes,No
TINKERPOP-1534,3.0.2-incubating,No,No,No,No,Yes,No
TINKERPOP-1534,3.1.0-incubating,No,No,No,No,Yes,No
TINKERPOP-1534,3.1.1-incubating,No,No,No,No,Yes,No
TINKERPOP-1534,3.1.2-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1534,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1534,3.2.2,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1534,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1534,3.2.4,No,No,No,No,No,No
TINKERPOP-1211,3.0.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1211,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1211,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1211,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1211,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1211,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1211,3.2.1,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1211,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1211,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1211,3.2.4,No,No,No,No,No,No
TINKERPOP-1428,3.0.0-incubating,No,No,No,No,Yes,No
TINKERPOP-1428,3.0.1-incubating,No,No,No,No,Yes,No
TINKERPOP-1428,3.0.2-incubating,No,No,No,No,Yes,No
TINKERPOP-1428,3.1.0-incubating,No,No,No,No,Yes,No
TINKERPOP-1428,3.1.1-incubating,No,No,No,No,Yes,No
TINKERPOP-1428,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1428,3.2.1,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1428,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1428,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1428,3.2.4,No,No,No,No,No,No
TINKERPOP-1547,3.0.0-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.0.1-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.0.2-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.1.0-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.1.1-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.1.2-incubating,No,No,Yes,Yes,Yes,No
TINKERPOP-1547,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1547,3.2.2,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1547,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1547,3.2.4,No,No,No,No,No,No
TINKERPOP-1548,3.0.0-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.0.1-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.0.2-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.1.0-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.1.1-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.1.2-incubating,No,No,No,No,No,No
TINKERPOP-1548,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1548,3.2.2,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1548,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1548,3.2.4,No,No,No,No,No,No
TINKERPOP-1483,3.0.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.0.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1483,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1483,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1483,3.2.4,No,No,No,No,No,No
TINKERPOP-1573,3.0.0-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.0.1-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.0.2-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.1.0-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.1.1-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.1.2-incubating,No,No,No,Yes,Yes,No
TINKERPOP-1573,3.2.1,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1573,3.2.2,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1573,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1573,3.2.4,No,No,No,No,No,No
TINKERPOP-1493,3.0.0-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.0.1-incubating,No,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.0.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.1.0-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.1.1-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.1.2-incubating,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.2.1,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1493,3.2.2,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1493,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1493,3.2.4,No,No,No,No,No,No
TINKERPOP-1587,3.0.0-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.0.1-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.0.2-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.1.0-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.1.1-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.1.2-incubating,No,No,No,No,No,No
TINKERPOP-1587,3.2.1,No,No,No,No,No,No
TINKERPOP-1587,3.2.2,Yes,Yes,Yes,Yes,Yes,No
TINKERPOP-1587,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1587,3.2.4,No,No,No,No,No,No
TINKERPOP-1594,3.0.0-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.0.1-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.0.2-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.1.0-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.1.1-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.1.2-incubating,No,No,No,No,No,No
TINKERPOP-1594,3.2.1,No,No,No,No,No,No
TINKERPOP-1594,3.2.2,No,No,No,No,No,No
TINKERPOP-1594,3.2.3,Yes,Yes,Yes,Yes,Yes,Yes
TINKERPOP-1594,3.2.4,No,No,No,No,No,No
XERCESJ-6,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-6,2.8.0,No,No,No,No,No,No
XERCESJ-7,2.0.0 [alpha],No,No,No,No,No,Yes
XERCESJ-7,2.0.0 [beta],No,No,No,No,No,Yes
XERCESJ-7,2.0.0 [beta 2],No,No,No,No,No,Yes
XERCESJ-7,2.0.0 [beta 3],No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.0.0 [beta 4],No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.0.0,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.0.1,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.0.2,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.1.0,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.2.0,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.2.1,No,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-7,2.9.1,No,No,No,No,No,No
XERCESJ-11,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.9.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-11,2.10.0,No,No,No,No,No,No
XERCESJ-12,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.9.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-12,2.10.0,No,No,No,No,No,No
XERCESJ-13,2.0.0 [alpha],No,No,No,No,No,Yes
XERCESJ-13,2.0.0 [beta],No,No,No,No,No,Yes
XERCESJ-13,2.0.0 [beta 2],No,No,No,No,No,Yes
XERCESJ-13,2.0.0 [beta 3],No,No,Yes,Yes,Yes,Yes
XERCESJ-13,2.0.0 [beta 4],No,No,Yes,Yes,Yes,Yes
XERCESJ-13,2.0.0,No,No,Yes,Yes,Yes,Yes
XERCESJ-13,2.0.1,No,No,Yes,Yes,Yes,Yes
XERCESJ-13,2.0.2,No,No,Yes,Yes,Yes,Yes
XERCESJ-13,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.9.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-13,2.10.0,No,No,No,No,No,No
XERCESJ-14,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.9.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.10.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.11.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-14,2.12.0,No,No,No,No,No,No
XERCESJ-16,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.7.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.7.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.8.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.8.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.9.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.9.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.10.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.11.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-16,2.12.0,No,No,No,No,No,No
XERCESJ-52,2.0.0 [alpha],Yes,Yes,Yes,Yes,Yes,No
XERCESJ-52,2.0.0 [beta],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.0 [beta 2],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.0 [beta 3],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.0 [beta 4],Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.0.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.1.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.2.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.2.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.3.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.6.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.6.1,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.6.2,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-52,2.7.0,No,No,No,No,No,No
XERCESJ-68,2.0.0 [alpha],No,No,No,No,No,No
XERCESJ-68,2.0.0 [beta],No,No,No,No,No,No
XERCESJ-68,2.0.0 [beta 2],No,No,No,No,No,No
XERCESJ-68,2.0.0 [beta 3],No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.0.0 [beta 4],No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.0.0,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.0.1,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.0.2,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.1.0,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.2.0,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.2.1,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.3.0,No,No,Yes,Yes,Yes,Yes
XERCESJ-68,2.4.0,Yes,Yes,Yes,Yes,Yes,Yes
XERCESJ-68,2.5.0,Yes,Yes,Yes,Yes,Yes,Yes
