Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-412,22,0.29.0,221,3193,No
QPIDJMS-412,23,0.30.0,183,3100,No
QPIDJMS-412,24,0.31.0,158,2223,No
QPIDJMS-412,25,0.32.0,120,1967,No
QPIDJMS-412,26,0.33.0,78,1069,No
QPIDJMS-412,27,0.34.0,64,693,No
QPIDJMS-412,28,0.35.0,39,545,No
QPIDJMS-412,29,0.36.0,11,492,Yes
QPIDJMS-413,1,0.1.0,1285,680,No
QPIDJMS-413,2,0.2.0,1227,680,No
QPIDJMS-413,3,0.3.0,1198,680,No
QPIDJMS-413,4,0.4.0,1132,680,No
QPIDJMS-413,5,0.5.0,1120,680,No
QPIDJMS-413,6,0.6.0,1078,680,No
QPIDJMS-413,7,0.7.0,1008,680,No
QPIDJMS-413,8,0.8.0,948,680,No
QPIDJMS-413,9,0.9.0,896,680,No
QPIDJMS-413,10,0.10.0,816,680,No
QPIDJMS-413,11,0.11.0,746,680,No
QPIDJMS-413,12,0.11.1,721,680,No
QPIDJMS-413,13,0.20.0,613,680,No
QPIDJMS-413,14,0.21.0,559,680,No
QPIDJMS-413,15,0.22.0,522,680,No
QPIDJMS-413,16,0.23.0,497,680,No
QPIDJMS-413,17,0.24.0,412,680,No
QPIDJMS-413,18,0.25.0,368,680,No
QPIDJMS-413,19,0.26.0,353,680,No
QPIDJMS-413,20,0.27.0,323,680,No
QPIDJMS-413,21,0.28.0,284,680,No
QPIDJMS-413,22,0.29.0,245,680,No
QPIDJMS-413,23,0.30.0,207,680,No
QPIDJMS-413,24,0.31.0,182,680,No
QPIDJMS-413,25,0.32.0,144,17,No
QPIDJMS-413,26,0.33.0,102,17,No
QPIDJMS-413,27,0.34.0,88,17,No
QPIDJMS-413,28,0.35.0,63,17,No
QPIDJMS-413,29,0.36.0,35,17,Yes
QPIDJMS-374,1,0.1.0,1106,222,No
QPIDJMS-374,2,0.2.0,1048,168,No
QPIDJMS-374,3,0.3.0,1019,168,No
QPIDJMS-374,4,0.4.0,953,143,No
QPIDJMS-374,5,0.5.0,941,143,No
QPIDJMS-374,6,0.6.0,899,143,No
QPIDJMS-374,7,0.7.0,829,143,No
QPIDJMS-374,8,0.8.0,769,143,No
QPIDJMS-374,9,0.9.0,717,135,No
QPIDJMS-374,10,0.10.0,637,116,No
QPIDJMS-374,11,0.11.0,567,110,No
QPIDJMS-374,12,0.11.1,542,110,No
QPIDJMS-374,13,0.20.0,434,104,No
QPIDJMS-374,14,0.21.0,380,56,No
QPIDJMS-374,15,0.22.0,343,56,No
QPIDJMS-374,16,0.23.0,318,56,No
QPIDJMS-374,17,0.24.0,233,56,No
QPIDJMS-374,18,0.25.0,189,56,No
QPIDJMS-374,19,0.26.0,174,56,No
QPIDJMS-374,20,0.27.0,144,0,No
QPIDJMS-374,21,0.28.0,105,0,No
QPIDJMS-374,22,0.29.0,66,0,No
QPIDJMS-374,23,0.30.0,28,0,No
QPIDJMS-374,24,0.31.0,3,0,Yes
QPIDJMS-254,1,0.1.0,669,1013,Yes
QPIDJMS-254,2,0.2.0,611,662,Yes
QPIDJMS-254,3,0.3.0,582,578,Yes
QPIDJMS-254,4,0.4.0,516,561,Yes
QPIDJMS-254,5,0.5.0,504,554,Yes
QPIDJMS-254,6,0.6.0,462,519,Yes
QPIDJMS-254,7,0.7.0,392,513,Yes
QPIDJMS-254,8,0.8.0,332,513,Yes
QPIDJMS-254,9,0.9.0,280,489,Yes
QPIDJMS-254,10,0.10.0,200,440,Yes
QPIDJMS-254,11,0.11.0,130,430,Yes
QPIDJMS-254,12,0.11.1,105,409,Yes
QPIDJMS-376,1,0.1.0,1118,2115,No
QPIDJMS-376,2,0.2.0,1060,2092,No
QPIDJMS-376,3,0.3.0,1031,2058,No
QPIDJMS-376,4,0.4.0,965,1986,No
QPIDJMS-376,5,0.5.0,953,1984,No
QPIDJMS-376,6,0.6.0,911,1488,No
QPIDJMS-376,7,0.7.0,841,1435,No
QPIDJMS-376,8,0.8.0,781,1435,No
QPIDJMS-376,9,0.9.0,729,1320,No
QPIDJMS-376,10,0.10.0,649,1223,No
QPIDJMS-376,11,0.11.0,579,1176,No
QPIDJMS-376,12,0.11.1,554,1038,No
QPIDJMS-376,13,0.20.0,446,831,No
QPIDJMS-376,14,0.21.0,392,343,No
QPIDJMS-376,15,0.22.0,355,149,No
